,__id,__site_id,__title,__subtitle,__seller_id,__category_id,__official_store_id,__price,__base_price,__original_price,__currency_id,__initial_quantity,__available_quantity,__sold_quantity,__buying_mode,__listing_type_id,__start_time,__stop_time,__condition,__permalink,__thumbnail_id,__thumbnail,__secure_thumbnail,__video_id,__accepts_mercadopago,__non_mercado_pago_payment_methods,__shipping__mode,__shipping__tags,__shipping__dimensions,__shipping__local_pick_up,__shipping__free_shipping,__shipping__logistic_type,__shipping__store_pick_up,__international_delivery_mode,__seller_address__city__name,__seller_address__state__id,__seller_address__state__name,__seller_address__country__id,__seller_address__country__name,__seller_address__search_location__neighborhood__id,__seller_address__search_location__neighborhood__name,__seller_address__search_location__city__id,__seller_address__search_location__city__name,__seller_address__search_location__state__id,__seller_address__search_location__state__name,__seller_address__id,__seller_contact,__coverage_areas,__warnings,__listing_source,__variations,__status,__sub_status,__tags,__warranty,__catalog_product_id,__domain_id,__parent_item_id,__differential_pricing,__deal_ids,__automatic_relist,__date_created,__last_updated,__health,__catalog_listing,__sale_terms_0__id,__sale_terms_0__name,__sale_terms_0__value_id,__sale_terms_0__value_name,__sale_terms_0__value_struct,__sale_terms_1__id,__sale_terms_1__name,__sale_terms_1__value_id,__sale_terms_1__value_name,__sale_terms_1__value_struct__number,__sale_terms_1__value_struct__unit,__sale_terms_2__id,__sale_terms_2__name,__sale_terms_2__value_id,__sale_terms_2__value_name,__sale_terms_2__value_struct,__sale_terms_3__id,__sale_terms_3__name,__sale_terms_3__value_id,__sale_terms_3__value_name,__sale_terms_3__value_struct,__sale_terms_4,__descriptions_0__id,__descriptions_1,__shipping__free_methods_0__id,__shipping__free_methods_0__rule__default,__shipping__free_methods_0__rule__free_mode,__shipping__free_methods_0__rule__free_shipping_flag,__shipping__free_methods_0__rule__value,__shipping__free_methods_1,BRAND,MODEL,ACCESSORIES_INCLUDED,ALPHANUMERIC_MODEL,ASPECT_RATIO,COLOR,DEPTH,DISPLAY_SIZE,DISPLAY_TYPE,GTIN,HDMI_PORTS_NUMBER,HEIGHT,INTEGRATED_APPS,IS_3D,IS_CURVED,IS_PORTABLE,IS_SMART,ITEM_CONDITION,LINE,MAX_RESOLUTION,MAX_SPEAKERS_POWER,OPERATIVE_SYSTEM,PACKAGE_HEIGHT,PACKAGE_LENGTH,PACKAGE_WEIGHT,PACKAGE_WIDTH,RESOLUTION_TYPE,SELLER_SKU,SOUND_MODES,SPEAKERS_NUMBER,USB_PORTS_NUMBER,VOLTAGE,WEIGHT,WIDTH,WITH_AUTO_POWER_OFF,WITH_BLUETOOTH,WITH_ETHERNET,WITH_HDMI,WITH_HDR,WITH_HIDDEN_CABLES,WITH_SCREEN_SHARE_FUNCTION,WITH_USB,WITH_WI_FI,pictures,__sale_terms_3,INTEGRATED_VIRTUAL_ASSISTANTS,WITH_INTEGRATED_VOICE_COMMAND,__sale_terms_0__value_struct__number,__sale_terms_0__value_struct__unit,__sale_terms_1__value_struct,DISPLAY_TECHNOLOGY,ORIGIN,WITH_VOICE_COMMAND,BRIGHTNESS,CONTRAST_RATIO,EXCLUSIVE_CHANNEL,HORIZONTAL_VIEWING_ANGLE,IS_KIT,PROCESSOR_CORES_NUMBER,PRODUCT_DATA_SOURCE,PRODUCT_FEATURES,RESPONSE_TIME,SHIPMENT_PACKING,STORAGE_CAPACITY,VERTICAL_VIEWING_ANGLE,WITH_VGA,__sale_terms,__seller_address__city__id,__sale_terms_2__value_struct__number,__sale_terms_2__value_struct__unit,__sale_terms_1,ADDITIONAL_INFO_REQUIRED,__sale_terms_2,WITH_NETFLIX,WITH_WEB_BROWSER,WITH_YOUTUBE,__shipping__methods,__sale_terms_3__value_struct__number,__sale_terms_3__value_struct__unit,ORIGIN_COUNTRY,MANUFACTURING_TIME,__variations_0__id,__variations_0__price,__variations_0__attribute_combinations,__variations_0__available_quantity,__variations_0__sold_quantity,__variations_0__sale_terms,__variations_0__picture_ids,__variations_0__catalog_product_id,__variations_1,__descriptions,VIEWING_ANGLE,IS_FLAMMABLE,DESIGN_AND_FUNCTIONALITY,COUNTRIES_WITH_MAGIC_CONTROL_INCLUDED,PART_NUMBER
223,MLA841425950,MLA,Tv Smart 50'' Android 4k Hitachi ,,215560013,MLA1002,,47599.0,47599.0,,ARS,16,1,5,buy_it_now,gold_special,2020-02-28T20:42:50.000Z,2041-01-04T18:53:29.000Z,new,https://articulo.mercadolibre.com.ar/MLA-841425950-tv-smart-50-android-4k-hitachi-_JM,913732-MLA43705700331_102020,http://http2.mlstatic.com/D_913732-MLA43705700331_102020-I.jpg,https://http2.mlstatic.com/D_913732-MLA43705700331_102020-I.jpg,,True,[],me2,"['self_service_out', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Villa del Parque,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDc4MDda,Villa del Parque,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1028127536,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 6 meses,MLA15963125,MLA-TELEVISIONS,,,[],False,2020-02-28T20:42:50.000Z,2021-03-11T16:44:38.000Z,0.8,False,INVOICE,Facturación,6891885,Factura A,,WARRANTY_TIME,Tiempo de garantía,,6 meses,6.0,meses,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA841425950-2541616849,,73328.0,True,country,True,,,Hitachi,CDH-LE504KSMART20,"Control remoto,Cable de alimentación",,16:9,Negro,7.57 cm,"50 """,LED,,3,65.35 cm,"Youtube,Netflix,Web browser",No,No,No,Sí,Nuevo,,3840 px - 2160 px,16 W,Android TV,,,,,4K,342376463532145637,Dolby digital,2,2,110V/240V,10 kg,112.7 cm,,,Sí,Sí,Sí,,Sí,Sí,Sí,9,,Google Assistant,Sí,,,,,,,,,,,,,,,,,8 GB,,,,TUxBQlZJTDc4MDda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,MLA886129868,MLA,Led Smart Tv Kanji 4k Uhd 60 Pulgadas ,,232905856,MLA1002,,84999.0,84999.0,,ARS,2,1,1,buy_it_now,gold_pro,2020-10-30T14:54:49.000Z,2040-10-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-886129868-led-smart-tv-kanji-4k-uhd-60-pulgadas-_JM,611701-MLA43951517378_102020,http://http2.mlstatic.com/D_611701-MLA43951517378_102020-I.jpg,https://http2.mlstatic.com/D_611701-MLA43951517378_102020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,drop_off,False,none,Avellaneda,AR-B,Buenos Aires,AR,Argentina,TUxBQlBJ0Tg1NDla,Piñeyro,TUxBQ0FWRTc5OTQ1,Avellaneda,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,198209810,,[],[],,[],active,[],"['ahora-12', 'brand_verified', 'catalog_product_candidate', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,,MLA-TELEVISIONS,,,[],False,2020-10-30T14:54:49.000Z,2021-02-28T17:22:10.000Z,1,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,MLA886129868-3014570273,,73328.0,True,country,True,,,Kanji,KJ-6XST005,,KJ-6XST005,,Negro,,"55 """,LED,8107370147099,,,,No,No,No,Sí,Nuevo,Led 4k,,,,,,,,4K,,,,,,,,,,,Sí,Sí,,,Sí,,5,,,,12.0,meses,,,,,,,,,,,,,,,,,,,TUxBQ0FWRTc5OTQ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,MLA850553932,MLA,Smart Tv 55 4k Noblex Dj55x-6500x Uhd,,147257166,MLA1002,,61674.0,61674.0,,ARS,16,1,5,buy_it_now,gold_special,2020-04-21T00:13:36.000Z,2040-04-15T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-850553932-smart-tv-55-4k-noblex-dj55x-6500x-uhd-_JM,715594-MLA41494447918_042020,http://http2.mlstatic.com/D_715594-MLA41494447918_042020-I.jpg,https://http2.mlstatic.com/D_715594-MLA41494447918_042020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,False,none,Córdoba,AR-X,Córdoba,AR,Argentina,,,TUxBQ0NBUGNiZGQx,Córdoba,TUxBUENPUmFkZGIw,Córdoba,119995259,,[],[],,[],active,[],"['catalog_product_candidate', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,,MLA-TELEVISIONS,,,[],False,2020-04-21T00:13:36.000Z,2021-03-09T22:41:26.000Z,0.88,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,,,73328.0,True,country,True,,,Noblex,DJ55X-6500X,,DJ55X-6500X,,Negro,,"55 """,LED,779696294085,3,"75.5 """,,No,No,No,Sí,Nuevo,SMART,,,,,,,,4K,15443,,,2,220V,13.3 kg,,,,,Sí,No,,,Sí,,3,,,,12.0,meses,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,
226,MLA902077156,MLA,Smart Tv Samsung Un58tu7000gczb Led 4k 58 Pulgadas Series 7,,9877009,MLA1002,,79999.9,79999.9,,ARS,7,1,1,buy_it_now,gold_special,2020-12-23T13:44:58.000Z,2040-12-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-902077156-smart-tv-samsung-un58tu7000gczb-led-4k-58-pulgadas-series-7-_JM,867857-MLA44401830446_122020,http://http2.mlstatic.com/D_867857-MLA44401830446_122020-I.jpg,https://http2.mlstatic.com/D_867857-MLA44401830446_122020-I.jpg,,True,[],not_specified,[],,True,False,not_specified,False,none,Caballito,AR-C,Capital Federal,AR,Argentina,TUxBQkNBQjM4MDda,Caballito,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1059394913,,[],[],,[],active,[],"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA16521521,MLA-TELEVISIONS,,,[],False,2020-12-23T13:44:58.000Z,2021-03-11T08:22:27.534Z,0.71,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA902077156-3120477323,,,,,,,,Samsung,UN58TU7000,"Control remoto,Baterías,Cable de alimentación",UN58TU7000GCZB,16:9,Gris oscuro,5.99 cm,"58 """,LED,8806090484452,2,74.86 cm,"Youtube,Netflix,Web browser,Google apps,Prime Video,Apple TV,Disney+",No,No,No,Sí,Nuevo,Series 7,3840 px - 2160 px,20 W,Tizen,,,,,4K,824-030-0100,Dolby digital plus,2,1,,15.2 kg,129.1 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,9,,,,,,,,,,,,,,,,,,,,,,,,TUxBQkNBQjM4MDda,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
227,MLA865564158,MLA,Tv Monitor Samsung 55 4k Uhd  Qb55r Profesional Carteleria ,,208889749,MLA1002,,161980.0,161980.0,,ARS,2,1,1,buy_it_now,gold_special,2020-07-01T20:24:54.000Z,2040-06-26T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-865564158-tv-monitor-samsung-55-4k-uhd-qb55r-profesional-carteleria-_JM,796698-MLA42440836167_072020,http://http2.mlstatic.com/D_796698-MLA42440836167_072020-I.jpg,https://http2.mlstatic.com/D_796698-MLA42440836167_072020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,drop_off,False,none,Floresta,AR-C,Capital Federal,AR,Argentina,TUxBQkZMTzg5MjFa,Floresta,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,180211739,,[],[],,[],active,[],"['brand_verified', 'catalog_product_candidate', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 36 meses,,MLA-TELEVISIONS,,,[],False,2020-07-01T20:24:54.000Z,2021-02-26T23:06:50.000Z,0.9,False,WARRANTY_TIME,Tiempo de garantía,,36 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,MLA865564158-2763230156,,73328.0,True,country,True,,,Samsung,QB55R,,LH55QBRE,,Negro,,"55 """,LED,8801643791834,,,,No,No,No,No,Nuevo,LFD Profesional,,,,,,,,3840X2160,,,,,,,,,,,Sí,Sí,,,Sí,Sí,6,,,,36.0,meses,,,,,,4000:1,,,,,,,8 ms,,,,,,TUxBQkZMTzg5MjFa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,MLA870769201,MLA,Smart Tv Philips 50pud6654/77 Led 4k 50 Lh Confort,,12626860,MLA1002,,73999.0,73999.0,,ARS,30,1,1,buy_it_now,gold_pro,2020-07-29T17:35:31.000Z,2040-07-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-870769201-smart-tv-philips-50pud665477-led-4k-50-lh-confort-_JM,826710-MLA42164194325_062020,http://http2.mlstatic.com/D_826710-MLA42164194325_062020-I.jpg,https://http2.mlstatic.com/D_826710-MLA42164194325_062020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Floresta,AR-C,Capital Federal,AR,Argentina,TUxBQkZMTzg5MjFa,Floresta,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,204361504,,[],[],,[],active,[],"['ahora-12', 'extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15699007,MLA-TELEVISIONS,,,[],False,2020-07-29T17:35:31.000Z,2021-03-11T20:08:43.782Z,0.9,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA870769201-2823277308,,73328.0,True,country,True,,,Philips,50PUD6654,"Control remoto,Baterías,Cable de alimentación",50PUD6654/77,16:9,,8.72 cm,"50 """,LED,8718863021613,3,65.06 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,Smart TV 4K,3840 px - 2160 px,20 W,Saphi,,,,,4K,68044,Dolby atmos,2,2,110V/240V,10.9 kg,111.3 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,6,,,,12.0,meses,,,,,,16:9,,,,4,,,,,,,,,,,,,,,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,
229,MLA903999949,MLA,Smart Tv 4k Uhd Samsung 50  Un50tu7000,,143125485,MLA1002,229,66999.0,66999.0,,ARS,308,250,5,buy_it_now,gold_pro,2021-01-12T20:43:40.000Z,2041-02-26T20:06:17.000Z,new,https://articulo.mercadolibre.com.ar/MLA-903999949-smart-tv-4k-uhd-samsung-50-un50tu7000-_JM,600703-MLA44562922838_012021,http://http2.mlstatic.com/D_600703-MLA44562922838_012021-I.jpg,https://http2.mlstatic.com/D_600703-MLA44562922838_012021-I.jpg,,True,[],custom,[],,False,False,custom,True,none,Balvanera,AR-C,Capital Federal,AR,Argentina,TUxBQkJBTDMxMDZa,Balvanera,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1036462684,,[],[],,[],active,[],"['ahora-12', 'brand_verified', 'extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment']",,MLA16233171,MLA-TELEVISIONS,,,[],False,2021-01-12T20:43:41.000Z,2021-03-11T20:11:33.383Z,0.85,False,,,,,,,,,,,,,,,,,,,,,,,MLA903999949-3160674357,,,,,,,,Samsung,UN50TU7000,"Control remoto,Cable de alimentación",UN50TU7000GCZB,16:9,,5.99 cm,"50 """,LED 4K Ultra HD,8806090484414,2,64.42 cm,"Web browser,Netflix,Youtube,Google Apps,Prime Video,Apple TV,Hulu,Disney+,Vudu",,,,Sí,Nuevo,Series 7,3840 px - 2160 px,20 W,Tizen,,,,,4K UHD,502053,Dolby digital pulse,2,1,220V - 240V,11.4 kg,111.68 cm,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,7,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
230,MLA877981360,MLA,Smart Tv Led 4k Uhd Philips 58pud6654/77 58 Netflix Hdr Hdmi,,131846678,MLA1002,,67600.0,67600.0,,ARS,23,1,3,buy_it_now,gold_special,2020-09-10T20:42:17.000Z,2040-09-05T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-877981360-smart-tv-led-4k-uhd-philips-58pud665477-58-netflix-hdr-hdmi-_JM,771088-MLA43430174418_092020,http://http2.mlstatic.com/D_771088-MLA43430174418_092020-I.jpg,https://http2.mlstatic.com/D_771088-MLA43430174418_092020-I.jpg,whI-awWRgzw,True,[],custom,[],,False,False,custom,False,none,Monte Castro,AR-C,Capital Federal,AR,Argentina,TUxBQk1PTjE2OTBa,Monte Castro,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,88719219,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15835122,MLA-TELEVISIONS,,,[],False,2020-09-10T20:42:18.000Z,2021-03-11T19:14:25.415Z,0.85,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA877981360-2911521325,,,,,,,,Philips,58PUD6654,"Control remoto,Baterías,Cable de alimentación",58PUD6654/77,16:9,Plateado Metálico + Negro,8.55 cm,"58 """,LED,8718863021767,3,75.46 cm,"Youtube,Netflix,Web browser",No,No,No,Sí,Nuevo,PUD 6600 series,3840 px - 2160 px,20 W,Saphi,,,,,4K,58PUD6654,Dolby atmos,2,2,110V/240V,17.8 kg,128.91 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,9,,,,12.0,meses,,,,,,16:9,,,,4,,,,,,,,,,,,,,,Sí,,Sí,[],,,,,,,,,,,,,,,,,,,
231,MLA870714340,MLA,Smart Tv Led 65 Philips 65pud6794/77 Ultra Hd 4k 4025,,274214713,MLA1002,1255,146999.0,146999.0,,ARS,77,50,5,buy_it_now,gold_pro,2020-07-29T13:31:04.000Z,2040-07-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-870714340-smart-tv-led-65-philips-65pud679477-ultra-hd-4k-4025-_JM,905880-MLA42917874579_072020,http://http2.mlstatic.com/D_905880-MLA42917874579_072020-I.jpg,https://http2.mlstatic.com/D_905880-MLA42917874579_072020-I.jpg,,True,[],not_specified,[],,False,True,not_specified,False,none,Tafí Viejo,AR-T,Tucumán,AR,Argentina,,,TUxBQ1RBRjFlMTNk,Tafí Viejo,TUxBUFRVQ244NmM3,Tucumán,1161580372,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'ahora-12', 'brand_verified', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15944543,MLA-TELEVISIONS,,,[],False,2020-07-29T13:31:04.000Z,2021-03-10T20:57:45.000Z,1,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA870714340-2822790877,,,,,,,,Philips,65PUD6794,"Control remoto,Baterías,Cable de alimentación",65PUD6794/77,16:9,Gris,8.8 cm,"65 """,LED,,3,85.1 cm,"Youtube,Netflix,Web browser",No,No,No,Sí,Nuevo,6700 Series,3840 px - 2160 px,20 W,Saphi,,,,,4K,13704025,Dolby atmos,2,2,110V/240V,30 kg,146.1 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,3,,,,,,,,,,,,,,,4,,,,,,,,,TUxBQ1RBRjFlMTNk,,,,,,Sí,,Sí,[],,,,,,,,,,,,,,,,,,,
232,MLA901039249,MLA,Smart Tv Rca X55andtv Led 4k 55 ,,274214713,MLA1002,1255,62999.0,62999.0,,ARS,99,50,3,buy_it_now,gold_special,2020-12-14T17:46:42.000Z,2040-12-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-901039249-smart-tv-rca-x55andtv-led-4k-55-_JM,752157-MLA40931045887_022020,http://http2.mlstatic.com/D_752157-MLA40931045887_022020-I.jpg,https://http2.mlstatic.com/D_752157-MLA40931045887_022020-I.jpg,,True,[],not_specified,['lost_me2_by_dimensions'],,False,False,not_specified,False,none,Tafí Viejo,AR-T,Tucumán,AR,Argentina,,,TUxBQ1RBRjFlMTNk,Tafí Viejo,TUxBUFRVQ244NmM3,Tucumán,1161580372,,[],[],,[],active,[],"['poor_quality_picture', 'poor_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'loyalty_discount_eligible', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15284465,MLA-TELEVISIONS,,,[],False,2020-12-14T17:46:42.000Z,2021-03-11T19:13:46.000Z,0.66,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA901039249-3104263415,,,,,,,,RCA,X55ANDTV,"Control remoto,Baterías,Cable de alimentación",X55ANDTV,16:9,,7.79 cm,"55 """,LED,,3,72.17 cm,,,,,Sí,Nuevo,ANDROID TV,3840 px - 2160 px,16 W,Android TV,,,,,4K,13705003,"Dolby digital,MTS",2,1,100V/240V,12 kg,124.39 cm,,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,2,,Google Assistant,Sí,,,,,,,,,,,,,,,,,,,,,TUxBQ1RBRjFlMTNk,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
233,MLA847741093,MLA,Smart Tv Tcl 50  L50p8m Android Tv,,222758551,MLA1002,,50799.0,50799.0,,ARS,26,1,5,buy_it_now,gold_special,2020-04-07T14:09:17.000Z,2040-04-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-847741093-smart-tv-tcl-50-l50p8m-android-tv-_JM,700500-MLA41360013111_042020,http://http2.mlstatic.com/D_700500-MLA41360013111_042020-I.jpg,https://http2.mlstatic.com/D_700500-MLA41360013111_042020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,False,True,drop_off,False,none,Córdoba,AR-X,Córdoba,AR,Argentina,,,TUxBQ0NBUGNiZGQx,Córdoba,TUxBUENPUmFkZGIw,Córdoba,190823234,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15233098,MLA-TELEVISIONS,,,[],False,2020-04-07T14:09:17.000Z,2021-03-10T12:06:47.377Z,0.88,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA847741093-2602058860,,73328.0,True,country,True,,,TCL,L50P8M,"Control remoto,Baterías,Cable de alimentación",,16:9,,25.1 cm,"50 """,LED,7796941327957,3,71 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,,3840 px - 2160 px,8 W,Android TV,,,,,4K,27231,Dolby audio,2,1,100V/240V,10 kg,112.1 cm,,Sí,Sí,Sí,Sí,,,Sí,Sí,8,,Google Assistant,Sí,12.0,meses,,,Argentina,,,,,,,,,,,,,,,,TUxBQ0NBUGNiZGQx,,,,,,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,
234,MLA906363870,MLA,Smart Tv Noblex Dm50x7500 Led 4k 50 Android Bluetooth,,476411,MLA1002,,55999.0,55999.0,,ARS,3,1,1,buy_it_now,gold_pro,2021-01-29T23:57:08.000Z,2041-01-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-906363870-smart-tv-noblex-dm50x7500-led-4k-50-android-bluetooth-_JM,745263-MLA44755609203_012021,http://http2.mlstatic.com/D_745263-MLA44755609203_012021-I.jpg,https://http2.mlstatic.com/D_745263-MLA44755609203_012021-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,False,none,Laguna Paiva,AR-S,Santa Fe,AR,Argentina,TUxBQk9UUjQyMjJa,Otros Barrios,TUxBQ0xBWmI3M2Q3,Santa Fe capital,TUxBUFNBTmU5Nzk2,Santa Fe,1036450992,,[],[],,[],active,[],"['good_quality_thumbnail', 'loyalty_discount_eligible', 'ahora-12', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA16174688,MLA-TELEVISIONS,,,[],False,2021-01-29T23:57:09.000Z,2021-03-11T19:13:42.362Z,1,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA906363870-3203960446,,73328.0,True,country,True,,,Noblex,DM50X7500,"Control remoto,Cable de alimentación",,16:9,,15.2 cm,"50 """,LED,7796962987703,2,78.3 cm,"Youtube,Netflix,Web browser",No,,,Sí,Nuevo,X7 Series,3840 px - 2160 px,16 W,,,,,,4K,,,2,2,220V,15 kg,125 cm,,Sí,Sí,Sí,,,,Sí,Sí,2,,,,12.0,meses,,,,,200 cd/m²,4000:1,,,,,,,8 ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
